timestamp,battery,current,irradiance,panel_tilt,power,temperature,voltage
2025-05-06T22:10:50.572000,86.7,,,80.57,,,
2025-05-06T22:10:55.573000,,,,,,,12.05
2025-05-06T22:10:55.575000,,3.38,,,,,
2025-05-06T22:10:55.576000,,,,,37.81,,
2025-05-06T22:10:55.577000,,,929.54,,,25.91,
2025-05-06T22:10:55.578000,67.42,,,17.54,,,
2025-05-06T22:11:00.580000,,3.76,,,40.6,,10.68
2025-05-06T22:11:00.581000,54.92,,750.18,,,37.0,
2025-05-06T22:11:00.582000,,,,75.08,,,
2025-05-06T22:11:05.583000,,,,,,,14.18
2025-05-06T22:11:05.584000,,3.57,723.4,,55.39,,
2025-05-06T22:11:05.585000,90.84,,,66.64,,24.63,
2025-05-06T22:11:10.586000,,3.94,,,,,10.97
2025-05-06T22:11:10.587000,,,538.65,,46.9,33.51,
2025-05-06T22:11:10.588000,45.31,,,,,,
2025-05-06T22:11:10.589000,,,,69.56,,,
2025-05-06T22:11:15.591000,,3.74,,,,,13.69
2025-05-06T22:11:15.592000,,,241.23,,46.58,,
2025-05-06T22:11:15.606000,,,,76.37,,,
2025-05-06T22:11:15.607000,82.24,,,,,27.02,
2025-05-06T22:11:20.594000,,2.99,309.41,,39.71,,11.93
2025-05-06T22:11:20.595000,57.92,,,,,33.8,
2025-05-06T22:11:20.596000,,,,73.33,,,
2025-05-06T22:11:25.597000,,2.07,,,31.66,,13.41
2025-05-06T22:11:25.598000,74.84,,726.67,13.65,,35.63,
2025-05-06T22:11:30.601000,,2.16,,,,,11.44
2025-05-06T22:11:30.602000,,,597.7,,21.03,22.1,
2025-05-06T22:11:30.604000,73.77,,,3.01,,,
2025-05-06T22:11:35.605000,,3.78,,,,,14.05
2025-05-06T22:11:35.606000,,,,,56.08,,
2025-05-06T22:11:35.607000,94.3,,794.81,,,20.33,
2025-05-06T22:11:35.608000,,,,0.71,,,
2025-05-06T22:11:40.606000,,3.04,461.76,,38.36,,12.83
2025-05-06T22:11:40.607000,89.91,,,34.01,,24.66,
2025-05-06T22:11:45.609000,,,,,,,13.17
2025-05-06T22:11:45.610000,,2.83,870.51,,34.6,,
2025-05-06T22:11:45.611000,66.78,,,60.3,,33.83,
2025-05-06T22:11:50.613000,,3.59,,,43.48,,12.97
2025-05-06T22:11:50.614000,89.95,,307.93,,,38.22,
2025-05-06T22:11:50.615000,,,,63.78,,,
2025-05-06T22:11:55.617000,,4.92,414.39,,67.06,,13.1
2025-05-06T22:11:55.618000,92.41,,,8.89,,38.44,
2025-05-06T22:12:00.620000,,4.04,576.86,,55.69,,14.12
2025-05-06T22:12:00.621000,20.65,,,39.74,,26.5,
2025-05-06T22:12:05.623000,,4.94,,,,,12.72
2025-05-06T22:12:05.624000,64.95,,518.61,,60.06,21.94,
2025-05-06T22:12:05.627000,,,,15.85,,,
2025-05-06T22:12:10.625000,,2.52,,,30.84,,12.32
2025-05-06T22:12:10.626000,31.6,,800.28,76.12,,20.13,
2025-05-06T22:12:15.628000,,2.23,,,,,12.9
2025-05-06T22:12:15.629000,59.32,,840.06,3.4,31.19,23.95,
2025-05-06T22:12:20.632000,,3.84,675.94,,43.32,37.34,10.89
2025-05-06T22:12:20.633000,88.81,,,21.6,,,
2025-05-06T22:12:25.635000,,4.58,357.59,,55.0,,12.12
2025-05-06T22:12:25.636000,68.7,,,66.59,,26.78,
2025-05-06T22:12:30.638000,,3.14,227.85,,38.75,26.7,13.82
2025-05-06T22:12:30.639000,58.67,,,4.47,,,
2025-05-06T22:12:35.641000,,,,,,,10.95
2025-05-06T22:12:35.642000,,3.77,,,,,
2025-05-06T22:12:35.644000,,,564.41,,46.25,,
2025-05-06T22:12:35.645000,43.71,,,,,37.67,
2025-05-06T22:12:35.647000,,,,75.71,,,
2025-05-06T22:12:40.645000,,4.28,,,,,11.72
2025-05-06T22:12:40.646000,,,931.28,,52.17,,
2025-05-06T22:12:40.647000,20.53,,,,,36.17,
2025-05-06T22:12:40.648000,,,,81.66,,,
2025-05-06T22:12:45.650000,,3.33,,,,,11.53
2025-05-06T22:12:45.651000,,,988.53,,38.98,24.26,
2025-05-06T22:12:45.652000,98.95,,,41.82,,,
2025-05-06T22:12:50.654000,,2.51,497.81,,23.84,,10.88
2025-05-06T22:12:50.655000,72.3,,,60.33,,39.89,
2025-05-06T22:12:55.658000,,2.95,,,,,11.58
2025-05-06T22:12:55.659000,,,754.58,,29.4,22.53,
2025-05-06T22:12:55.660000,46.89,,,46.45,,,
2025-05-06T22:13:00.662000,,4.47,,,48.86,,11.27
2025-05-06T22:13:00.663000,23.25,,856.82,,,35.31,
2025-05-06T22:13:00.664000,,,,32.73,,,
2025-05-06T22:13:05.665000,,2.5,,,,,12.72
2025-05-06T22:13:05.666000,,,846.8,,28.61,21.92,
2025-05-06T22:13:05.667000,62.78,,,1.83,,,
2025-05-06T22:13:10.667000,,4.13,,,,,10.56
2025-05-06T22:13:10.668000,45.89,,853.8,,42.61,30.85,
2025-05-06T22:13:10.669000,,,,58.4,,,
2025-05-06T22:13:15.671000,,3.96,,,52.91,,12.76
2025-05-06T22:13:15.672000,94.13,,207.45,,,31.0,
2025-05-06T22:13:15.673000,,,,82.57,,,
2025-05-06T22:13:20.675000,,2.5,,,30.67,,10.65
2025-05-06T22:13:20.677000,50.67,,527.58,67.75,,39.95,
2025-05-06T22:13:25.678000,,4.31,709.97,,53.12,,13.17
2025-05-06T22:13:25.679000,39.97,,,59.19,,39.7,
2025-05-06T22:13:30.682000,,2.54,461.35,,28.08,,11.72
2025-05-06T22:13:30.683000,26.24,,,1.95,,22.79,
2025-05-06T22:13:35.685000,,2.54,742.14,,35.17,,12.77
2025-05-06T22:13:35.686000,67.3,,,47.08,,28.09,
2025-05-06T22:13:40.685000,,4.21,,,41.71,,10.5
2025-05-06T22:13:40.686000,75.1,,548.52,,,30.1,
2025-05-06T22:13:40.687000,,,,42.67,,,
2025-05-06T22:13:45.688000,,,,,,,11.42
2025-05-06T22:13:45.689000,,4.23,918.24,,53.16,,
2025-05-06T22:13:45.690000,30.92,,,37.94,,29.35,
2025-05-06T22:13:50.692000,,2.8,,,,,12.5
2025-05-06T22:13:50.693000,41.08,,478.52,34.5,34.77,26.41,
2025-05-06T22:13:55.695000,,4.37,,,,,11.14
2025-05-06T22:13:55.696000,,,849.18,,45.24,39.01,
2025-05-06T22:13:55.697000,48.91,,,51.52,,,
2025-05-06T22:14:00.700000,,5.0,,,59.8,,12.82
2025-05-06T22:14:00.701000,54.65,,794.52,,,39.31,
2025-05-06T22:14:00.702000,,,,26.31,,,
2025-05-06T22:14:05.703000,,4.31,,,,,11.28
2025-05-06T22:14:05.704000,,,466.16,,45.29,38.41,
2025-05-06T22:14:05.705000,51.34,,,37.49,,,
2025-05-06T22:14:10.702000,,,,,,,12.9
2025-05-06T22:14:10.703000,,3.8,563.61,,46.86,,
2025-05-06T22:14:10.704000,47.86,,,38.87,,35.05,
2025-05-06T22:14:15.706000,,,,,,,10.62
2025-05-06T22:14:15.707000,,4.56,,,,,
2025-05-06T22:14:15.708000,,,739.11,,48.55,,
2025-05-06T22:14:15.709000,92.72,,,,,37.61,
2025-05-06T22:14:15.710000,,,,31.84,,,
2025-05-06T22:14:20.712000,,4.63,,,,,14.27
2025-05-06T22:14:20.713000,75.71,,624.44,,67.73,20.91,
2025-05-06T22:14:20.714000,,,,75.83,,,
2025-05-06T22:14:25.715000,,,,,,,10.54
2025-05-06T22:14:25.716000,,2.22,,,23.31,,
2025-05-06T22:14:25.717000,,,724.37,,,33.11,
2025-05-06T22:14:25.718000,72.5,,,,,,
2025-05-06T22:14:25.719000,,,,82.83,,,
2025-05-06T22:14:30.722000,,,,,,,11.72
2025-05-06T22:14:30.723000,,2.24,,,25.82,,
2025-05-06T22:14:30.724000,88.74,,534.91,,,27.16,
2025-05-06T22:14:30.725000,,,,37.34,,,
2025-05-06T22:14:35.728000,,,,,,,14.13
2025-05-06T22:14:35.729000,,2.51,,,39.71,,
2025-05-06T22:14:35.730000,55.19,,233.45,,,36.29,
2025-05-06T22:14:35.731000,,,,1.65,,,
2025-05-06T22:14:40.730000,,,,,,,13.32
2025-05-06T22:14:40.731000,,4.86,,,62.09,,
2025-05-06T22:14:40.732000,40.28,,417.38,,,36.97,
2025-05-06T22:14:40.733000,,,,11.58,,,
2025-05-06T22:14:45.734000,,,,,,,12.79
2025-05-06T22:14:45.735000,,4.84,,,65.72,,
2025-05-06T22:14:45.736000,,,421.37,,,,
2025-05-06T22:14:45.739000,86.15,,,,,31.22,
2025-05-06T22:14:45.741000,,,,6.0,,,
2025-05-06T22:14:50.748000,,3.06,,,41.09,,14.47
2025-05-06T22:14:50.749000,,,445.67,,,26.94,
2025-05-06T22:14:50.750000,44.49,,,20.59,,,
2025-05-06T22:14:55.753000,,4.59,,,,,
2025-05-06T22:14:55.754000,,,,,51.62,,
2025-05-06T22:14:55.755000,,,473.38,,,,
2025-05-06T22:14:55.756000,,,,,,21.72,11.64
2025-05-06T22:14:55.757000,31.67,,,,,,
2025-05-06T22:14:55.758000,,,,59.7,,,
2025-05-06T22:15:00.764000,,2.69,,,,,11.83
2025-05-06T22:15:00.765000,,,532.71,,31.49,,
2025-05-06T22:15:00.766000,90.02,,,21.37,,37.21,
2025-05-06T22:15:05.767000,,,,,,,12.58
2025-05-06T22:15:05.768000,,2.57,446.06,,32.49,,
2025-05-06T22:15:05.769000,27.62,,,12.91,,36.28,
2025-05-06T22:15:10.768000,,,,,,,13.59
2025-05-06T22:15:10.769000,97.29,2.78,924.57,,33.04,23.46,
2025-05-06T22:15:10.770000,,,,64.98,,,
2025-05-06T22:15:15.772000,,,,,,,13.91
2025-05-06T22:15:15.776000,27.53,2.31,,,,36.77,
2025-05-06T22:15:15.777000,,,780.67,89.88,36.63,,
2025-05-06T22:15:20.775000,,3.83,,,,,14.21
2025-05-06T22:15:20.776000,48.26,,955.26,,53.92,20.5,
2025-05-06T22:15:20.777000,,,,55.6,,,
2025-05-06T22:15:25.778000,,,,,,,11.05
2025-05-06T22:15:25.779000,,3.82,,,,,
2025-05-06T22:15:25.780000,,,253.14,,38.14,,
2025-05-06T22:15:25.781000,60.05,,,,,37.37,
2025-05-06T22:15:25.782000,,,,87.88,,,
2025-05-06T22:15:30.784000,,2.31,702.87,,30.58,21.93,12.9
2025-05-06T22:15:30.785000,70.88,,,54.77,,,
2025-05-06T22:15:35.787000,,,,,,,11.15
2025-05-06T22:15:35.788000,,3.07,570.34,,38.3,,
2025-05-06T22:15:35.789000,77.28,,,3.85,,30.14,
2025-05-06T22:15:40.788000,,,,,,,12.98
2025-05-06T22:15:40.789000,,4.72,865.57,,59.55,36.91,
2025-05-06T22:15:40.790000,78.82,,,37.47,,,
2025-05-06T22:15:45.792000,,,,,,,13.32
2025-05-06T22:15:45.793000,,3.96,,,,,
2025-05-06T22:15:45.794000,,,283.8,,51.77,,
2025-05-06T22:15:45.795000,,,,,,24.61,
2025-05-06T22:15:45.796000,62.75,,,48.02,,,
2025-05-06T22:15:50.798000,,3.16,,,,,14.43
2025-05-06T22:15:50.799000,,,783.85,,47.81,31.88,
2025-05-06T22:15:50.800000,73.78,,,74.82,,,
2025-05-06T22:15:55.802000,,3.58,,,50.01,,14.15
2025-05-06T22:15:55.803000,85.54,,398.99,,,33.02,
2025-05-06T22:15:55.804000,,,,65.58,,,
2025-05-06T22:16:00.806000,,2.7,213.56,,38.22,23.65,13.74
2025-05-06T22:16:00.807000,61.52,,,59.53,,,
2025-05-06T22:16:05.809000,,4.06,,,,,11.5
2025-05-06T22:16:05.810000,,,578.39,,49.8,,
2025-05-06T22:16:05.811000,,,,,,26.45,
2025-05-06T22:16:05.812000,61.88,,,27.95,,,
2025-05-06T22:16:10.812000,,2.32,,,,,12.06
2025-05-06T22:16:10.813000,95.18,,774.81,,27.34,30.15,
2025-05-06T22:16:10.814000,,,,49.03,,,
2025-05-06T22:16:15.815000,,,,,,,11.14
2025-05-06T22:16:15.816000,,2.81,,,27.4,,
2025-05-06T22:16:15.818000,,,405.84,,,,
2025-05-06T22:16:15.819000,93.57,,,65.65,,30.43,
2025-05-06T22:16:20.821000,,2.21,,,25.66,,12.22
2025-05-06T22:16:20.822000,,,577.7,,,35.83,
2025-05-06T22:16:20.823000,67.09,,,26.28,,,
2025-05-06T22:16:25.825000,,4.58,,,,,11.92
2025-05-06T22:16:25.826000,,,,,50.04,,
2025-05-06T22:16:25.827000,,,430.41,,,32.11,
2025-05-06T22:16:25.828000,46.78,,,55.77,,,
2025-05-06T22:16:30.830000,,3.73,,,46.98,,12.56
2025-05-06T22:16:30.831000,,,833.44,,,25.46,
2025-05-06T22:16:30.832000,21.52,,,31.34,,,
2025-05-06T22:16:35.834000,,,,,,,12.45
2025-05-06T22:16:35.836000,,4.59,,,57.14,,
2025-05-06T22:16:35.837000,,,537.28,,,39.2,
2025-05-06T22:16:35.838000,61.28,,,47.2,,,
2025-05-06T22:16:40.837000,,4.27,,,,,13.38
2025-05-06T22:16:40.838000,,,806.54,,59.88,35.67,
2025-05-06T22:16:40.839000,76.65,,,79.76,,,
2025-05-06T22:16:45.840000,,4.1,,,,,13.34
2025-05-06T22:16:45.841000,,,970.61,,50.05,23.79,
2025-05-06T22:16:45.842000,97.68,,,46.26,,,
2025-05-06T22:16:50.844000,,4.05,,,58.21,,14.4
2025-05-06T22:16:50.845000,39.84,,446.62,53.35,,28.18,
2025-05-06T22:16:55.848000,,2.48,,,33.05,,11.94
2025-05-06T22:16:55.849000,,,601.29,,,,
2025-05-06T22:16:55.850000,26.86,,,,,27.15,
2025-05-06T22:16:55.851000,,,,66.7,,,
2025-05-06T22:17:00.853000,,4.35,,,57.52,,13.66
2025-05-06T22:17:00.854000,29.63,,322.82,,,36.84,
2025-05-06T22:17:00.855000,,,,89.83,,,
2025-05-06T22:17:05.858000,,2.68,,,,,13.75
2025-05-06T22:17:05.859000,,,,,36.49,,
2025-05-06T22:17:05.860000,,,637.56,,,,
2025-05-06T22:17:05.861000,63.53,,,77.78,,37.95,
2025-05-06T22:17:10.861000,,4.27,,,59.9,,13.05
2025-05-06T22:17:10.862000,76.1,,849.69,,,26.79,
2025-05-06T22:17:10.863000,,,,57.41,,,
2025-05-06T22:17:15.865000,,3.79,,,,,13.35
2025-05-06T22:17:15.866000,,,,,,30.66,
2025-05-06T22:17:15.867000,40.65,,237.28,,49.04,,
2025-05-06T22:17:15.869000,,,,76.16,,,
2025-05-06T22:17:20.871000,,4.14,,,52.18,,12.25
2025-05-06T22:17:20.872000,92.85,,387.11,59.48,,30.96,
2025-05-06T22:17:25.875000,,4.39,246.64,,61.4,,14.46
2025-05-06T22:17:25.876000,,,,,,25.98,
2025-05-06T22:17:25.877000,94.87,,,3.38,,,
2025-05-06T22:17:30.881000,55.25,3.07,882.45,,34.96,24.1,11.75
2025-05-06T22:17:30.882000,,,,57.61,,,
2025-05-06T22:17:35.883000,,4.03,,,,,11.4
2025-05-06T22:17:35.884000,,,900.47,,41.38,25.72,
2025-05-06T22:17:35.885000,41.08,,,58.71,,,
2025-05-06T22:17:40.884000,,,,,,,14.4
2025-05-06T22:17:40.885000,,3.59,880.43,,49.24,25.27,
2025-05-06T22:17:40.886000,41.56,,,0.8,,,
2025-05-06T22:17:45.887000,,2.2,,,,,14.41
2025-05-06T22:17:45.888000,,,637.1,,31.23,,
2025-05-06T22:17:45.889000,33.95,,,,,36.16,
2025-05-06T22:17:45.890000,,,,30.74,,,
2025-05-06T22:17:50.891000,,3.5,,,,,12.95
2025-05-06T22:17:50.892000,,,462.57,,49.89,31.04,
2025-05-06T22:17:50.893000,76.42,,,68.03,,,
2025-05-06T22:17:55.896000,,3.4,,,37.01,,10.77
2025-05-06T22:17:55.897000,,,480.25,,,24.26,
2025-05-06T22:17:55.898000,91.83,,,38.06,,,
2025-05-06T22:18:00.900000,,2.02,,,,,11.74
2025-05-06T22:18:00.901000,,,222.66,,26.27,,
2025-05-06T22:18:00.902000,89.77,,,78.93,,35.61,
2025-05-06T22:18:05.904000,,,,,,,13.36
2025-05-06T22:18:05.905000,,4.65,,,63.54,,
2025-05-06T22:18:05.906000,,,386.31,,,,
2025-05-06T22:18:05.907000,,,,,,24.13,
2025-05-06T22:18:05.908000,40.86,,,20.64,,,
2025-05-06T22:18:10.909000,,4.98,248.48,,64.37,,12.15
2025-05-06T22:18:10.910000,25.36,,,49.33,,37.07,
2025-05-06T22:18:15.912000,,3.8,,,,,11.75
2025-05-06T22:18:15.913000,,,827.36,,42.87,,
2025-05-06T22:18:15.914000,,,,,,22.84,
2025-05-06T22:18:15.915000,87.75,,,70.75,,,
2025-05-06T22:18:20.918000,,3.79,,,49.59,,12.81
2025-05-06T22:18:20.919000,79.61,,922.9,7.78,,35.55,
2025-05-06T22:18:25.921000,,3.46,,,,,13.35
2025-05-06T22:18:25.922000,,,,,48.42,,
2025-05-06T22:18:25.923000,,,524.18,,,23.19,
2025-05-06T22:18:25.924000,63.27,,,13.56,,,
2025-05-06T22:18:30.926000,,4.3,,,,,12.66
2025-05-06T22:18:30.927000,,,993.98,,55.18,26.08,
2025-05-06T22:18:30.928000,66.41,,,67.97,,,
2025-05-06T22:18:35.929000,,2.36,,,,,12.85
2025-05-06T22:18:35.930000,,,285.42,,31.5,,
2025-05-06T22:18:35.931000,90.78,,,8.66,,38.34,
2025-05-06T22:18:40.931000,,4.85,643.53,,70.31,,14.43
2025-05-06T22:18:40.932000,81.06,,,88.74,,26.42,
2025-05-06T22:18:45.933000,,,,,,,14.42
2025-05-06T22:18:45.934000,,4.4,,,67.54,,
2025-05-06T22:18:45.935000,,,743.85,,,25.26,
2025-05-06T22:18:45.936000,67.26,,,,,,
2025-05-06T22:18:45.937000,,,,14.02,,,
2025-05-06T22:18:50.939000,,,,,,,11.5
2025-05-06T22:18:50.940000,,3.4,,,35.76,,
2025-05-06T22:18:50.941000,,,755.36,,,27.81,
2025-05-06T22:18:50.942000,64.26,,,59.17,,,
2025-05-06T22:18:55.943000,,,,,,,13.38
2025-05-06T22:18:55.944000,,4.23,519.39,,54.75,,
2025-05-06T22:18:55.945000,93.35,,,,,32.93,
2025-05-06T22:18:55.946000,,,,84.03,,,
2025-05-06T22:19:00.947000,,3.4,,,,,14.21
2025-05-06T22:19:00.948000,,,368.33,,49.65,27.46,
2025-05-06T22:19:00.949000,88.58,,,69.67,,,
2025-05-06T22:19:05.953000,,3.53,,,,,13.62
2025-05-06T22:19:05.954000,,,,,50.62,,
2025-05-06T22:19:05.955000,,,534.02,,,34.08,
2025-05-06T22:19:05.956000,44.8,,,,,,
2025-05-06T22:19:05.957000,,,,4.98,,,
2025-05-06T22:19:10.955000,,,,,,,11.66
2025-05-06T22:19:10.956000,,4.08,450.39,,51.83,34.61,
2025-05-06T22:19:10.957000,49.21,,,73.9,,,
2025-05-06T22:19:15.958000,,,,,,,12.87
2025-05-06T22:19:15.959000,,3.3,,,,,
2025-05-06T22:19:15.960000,,,513.92,,46.6,24.83,
2025-05-06T22:19:15.961000,98.15,,,68.04,,,
2025-05-06T22:19:20.963000,,3.92,,,,,12.15
2025-05-06T22:19:20.964000,,,249.27,,47.9,,
2025-05-06T22:19:20.965000,96.69,,,24.47,,36.21,
2025-05-06T22:19:25.967000,,4.42,,,,,13.54
2025-05-06T22:19:25.968000,,,,,56.62,,
2025-05-06T22:19:25.969000,88.86,,431.42,,,24.81,
2025-05-06T22:19:25.970000,,,,70.35,,,
2025-05-06T22:19:30.973000,,2.87,,,30.61,,11.7
2025-05-06T22:19:30.974000,,,458.57,,,26.03,
2025-05-06T22:19:30.975000,89.72,,,82.78,,,
2025-05-06T22:19:35.977000,,4.62,,,,,11.99
2025-05-06T22:19:35.978000,,,,,58.62,,
2025-05-06T22:19:35.979000,,,663.21,,,,
2025-05-06T22:19:35.980000,47.15,,,,,24.6,
2025-05-06T22:19:35.981000,,,,75.96,,,
2025-05-06T22:19:40.981000,,2.22,651.02,,28.65,29.01,11.05
2025-05-06T22:19:40.982000,35.89,,,37.25,,,
2025-05-06T22:19:45.984000,,4.54,,,,,12.44
2025-05-06T22:19:45.985000,,,,,56.07,,
2025-05-06T22:19:45.987000,,,763.24,,,,
2025-05-06T22:19:45.988000,,,,,,23.81,
2025-05-06T22:19:45.989000,66.63,,,6.26,,,
2025-05-06T22:19:50.991000,,4.48,,,45.62,,10.98
2025-05-06T22:19:50.992000,,,343.4,,,35.98,
2025-05-06T22:19:50.993000,39.43,,,2.13,,,
2025-05-06T22:19:55.995000,,3.43,,,,,14.0
2025-05-06T22:19:55.997000,79.79,,676.58,,48.58,38.75,
2025-05-06T22:19:55.998000,,,,12.07,,,
2025-05-06T22:20:01.000000,,2.74,,,28.59,,11.47
2025-05-06T22:20:01.001000,96.84,,678.63,56.42,,24.11,
2025-05-06T22:20:06.003000,,4.59,,,,,10.68
2025-05-06T22:20:06.004000,,,,,48.54,,
2025-05-06T22:20:06.005000,,,836.44,,,,
2025-05-06T22:20:06.006000,41.65,,,,,20.19,
2025-05-06T22:20:06.007000,,,,15.2,,,
2025-05-06T22:20:11.007000,,3.33,,,33.71,,11.27
2025-05-06T22:20:11.008000,41.15,,279.96,5.45,,26.13,
2025-05-06T22:20:16.519000,69.38,2.05,864.93,44.76,25.12,30.95,12.13
2025-05-06T22:20:21.013000,,,,,,,12.29
2025-05-06T22:20:21.015000,,2.09,,,,,
2025-05-06T22:20:21.017000,,,843.66,,29.72,,
2025-05-06T22:20:21.018000,45.16,,,,,29.08,
2025-05-06T22:20:21.019000,,,,48.15,,,
2025-05-06T22:20:26.021000,,2.36,427.29,,31.98,,13.36
2025-05-06T22:20:26.022000,45.21,,,,,36.82,
2025-05-06T22:20:26.023000,,,,17.1,,,
2025-05-06T22:20:31.024000,,4.16,,,,,11.7
2025-05-06T22:20:31.025000,,,529.73,,50.51,25.95,
2025-05-06T22:20:31.026000,26.5,,,9.53,,,
2025-05-06T22:20:36.028000,,,,,,,13.5
2025-05-06T22:20:36.029000,,4.86,,,,,
2025-05-06T22:20:36.030000,,,,,66.74,,
2025-05-06T22:20:36.031000,,,237.91,,,27.09,
2025-05-06T22:20:36.032000,21.25,,,40.7,,,
2025-05-06T22:20:41.032000,,2.61,,,,,12.12
2025-05-06T22:20:41.033000,,,602.67,,29.91,,
2025-05-06T22:20:41.034000,31.51,,,,,28.66,
2025-05-06T22:20:41.035000,,,,67.04,,,
2025-05-06T22:20:46.038000,,2.74,,,35.73,,13.02
2025-05-06T22:20:46.039000,,,661.84,,,,
2025-05-06T22:20:46.040000,,,,,,39.77,
2025-05-06T22:20:46.041000,84.71,,,49.77,,,
2025-05-06T22:20:51.043000,,2.49,,,,,12.75
2025-05-06T22:20:51.044000,,,267.28,,30.79,25.11,
2025-05-06T22:20:51.045000,59.84,,,27.32,,,
2025-05-06T22:20:56.047000,,3.94,,,41.26,,10.9
2025-05-06T22:20:56.048000,,,539.3,,,25.93,
2025-05-06T22:20:56.049000,25.38,,,4.63,,,
2025-05-06T22:21:01.051000,,3.5,,,,,10.93
2025-05-06T22:21:01.052000,,,494.65,,34.88,,
2025-05-06T22:21:01.053000,30.5,,,,,35.83,
2025-05-06T22:21:01.054000,,,,82.58,,,
2025-05-06T22:21:06.055000,,2.62,,,,,13.95
2025-05-06T22:21:06.056000,,,390.55,,32.56,,
2025-05-06T22:21:06.057000,23.67,,,,,29.28,
2025-05-06T22:21:06.058000,,,,1.42,,,
2025-05-06T22:21:11.057000,,2.36,,,,,14.49
2025-05-06T22:21:11.058000,34.56,,641.32,,35.7,31.76,
2025-05-06T22:21:11.059000,,,,31.12,,,
2025-05-06T22:21:16.061000,,,,,,,12.31
2025-05-06T22:21:16.063000,,2.61,844.09,,32.43,31.91,
2025-05-06T22:21:16.064000,81.98,,,6.8,,,
2025-05-06T22:21:21.067000,,3.77,,,49.07,,13.01
2025-05-06T22:21:21.068000,,,938.24,,,31.3,
2025-05-06T22:21:21.069000,25.73,,,36.38,,,
2025-05-06T22:21:26.071000,,,,,,,13.3
2025-05-06T22:21:26.072000,,3.36,,,,,
2025-05-06T22:21:26.073000,,,804.48,,46.68,,
2025-05-06T22:21:26.074000,53.43,,,,,27.05,
2025-05-06T22:21:26.075000,,,,35.73,,,
2025-05-06T22:21:31.077000,,3.6,,,,,10.71
2025-05-06T22:21:31.078000,,,562.69,,39.44,,
2025-05-06T22:21:31.079000,46.5,,,,,29.45,
2025-05-06T22:21:31.080000,,,,87.69,,,
2025-05-06T22:21:36.082000,,3.22,,,,,11.54
2025-05-06T22:21:36.083000,,,404.06,,38.98,,
2025-05-06T22:21:36.084000,67.03,,,67.96,,33.0,
2025-05-06T22:21:41.084000,,3.64,,,46.51,,12.64
2025-05-06T22:21:41.085000,47.3,,615.34,,,23.77,
2025-05-06T22:21:41.086000,,,,84.12,,,
2025-05-06T22:21:46.088000,,2.03,,,27.1,,12.52
2025-05-06T22:21:46.089000,95.14,,993.5,,,39.74,
2025-05-06T22:21:46.090000,,,,22.24,,,
2025-05-06T22:21:51.092000,,4.3,,,45.71,,11.46
2025-05-06T22:21:51.093000,21.63,,290.52,,,39.67,
2025-05-06T22:21:51.094000,,,,41.91,,,
2025-05-06T22:21:56.096000,,2.9,,,,,11.71
2025-05-06T22:21:56.098000,,,456.78,,35.6,,
2025-05-06T22:21:56.099000,57.15,,,,,27.21,
2025-05-06T22:21:56.100000,,,,35.0,,,
2025-05-06T22:22:01.102000,,2.99,841.61,,28.99,,11.04
2025-05-06T22:22:01.103000,93.78,,,28.29,,24.48,
2025-05-06T22:22:06.105000,,4.24,,,,,12.49
2025-05-06T22:22:06.106000,,,825.37,,48.25,29.54,
2025-05-06T22:22:06.107000,20.45,,,32.2,,,
2025-05-06T22:22:11.106000,,,,,,,14.14
2025-05-06T22:22:11.107000,,3.64,829.81,,54.47,,
2025-05-06T22:22:11.108000,32.24,,,11.0,,27.99,
2025-05-06T22:22:16.110000,,4.87,,,58.88,,12.96
2025-05-06T22:22:16.111000,56.43,,696.52,,,28.44,
2025-05-06T22:22:16.112000,,,,53.04,,,
2025-05-06T22:22:21.114000,,3.78,,,,,11.53
2025-05-06T22:22:21.115000,,,639.75,,42.13,21.88,
2025-05-06T22:22:21.116000,40.56,,,45.84,,,
2025-05-06T22:22:26.118000,,3.83,,,,,12.14
2025-05-06T22:22:26.119000,,,551.28,,46.16,,
2025-05-06T22:22:26.120000,84.46,,,,,28.99,
2025-05-06T22:22:26.121000,,,,50.95,,,
2025-05-06T22:22:31.123000,,4.04,,,54.97,,13.75
2025-05-06T22:22:31.124000,73.13,,276.65,,,38.73,
2025-05-06T22:22:31.125000,,,,32.15,,,
2025-05-06T22:22:36.126000,,,,,,,14.09
2025-05-06T22:22:36.128000,,4.13,,,,,
2025-05-06T22:22:36.130000,86.05,,625.34,22.99,57.28,24.82,
2025-05-06T22:22:41.131000,,4.06,496.64,,59.18,,14.13
2025-05-06T22:22:41.132000,31.41,,,62.67,,22.98,
2025-05-06T22:22:46.134000,,,,,,,10.81
2025-05-06T22:22:46.135000,,2.25,,,,,
2025-05-06T22:22:46.136000,,,771.73,,26.82,,
2025-05-06T22:22:46.137000,,,,44.49,,27.88,
2025-05-06T22:22:46.138000,73.95,,,,,,
2025-05-06T22:22:51.140000,,4.03,405.29,,58.01,,14.45
2025-05-06T22:22:51.141000,86.2,,,72.77,,25.67,
2025-05-06T22:22:56.143000,,2.51,,,,,13.85
2025-05-06T22:22:56.144000,,,,,31.18,,
2025-05-06T22:22:56.145000,,,942.51,,,39.06,
2025-05-06T22:22:56.146000,53.69,,,37.29,,,
2025-05-06T22:23:01.148000,,4.53,,,,,13.66
2025-05-06T22:23:01.149000,,,656.29,,60.93,24.33,
